ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
129.250.150.jdd,2006-03-26,23:29:21,500.0,1302011.0,0001302011-05-000003,xslF345X02/primary_doc.xml,200.0,15167.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,23:30:21,500.0,1208811.0,0001179110-06-006210,xslF345X02/edgar.xml,200.0,11734.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,23:32:26,500.0,1144773.0,0001209191-03-027469,xslF345X02/doc4.xml,200.0,16635.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,23:35:13,500.0,1174960.0,0000104918-05-000024,xslF345X02/primary_doc.xml,200.0,15024.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,23:37:14,500.0,1216380.0,0000356858-05-000005,xslF345X02/primary_doc.xml,200.0,24569.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,23:42:05,500.0,1055917.0,0000006720-03-000005,xslF345X02/oha13.xml,200.0,27837.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,23:42:16,500.0,1198939.0,0000037996-03-000146,xslF345X02/doc4.xml,200.0,18906.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,23:54:15,500.0,1194861.0,0001194861-03-000012,xslF345X02/primary_doc.xml,200.0,29284.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,23:55:24,500.0,1187175.0,0000036995-04-000245,xslF345X02/doc4.xml,200.0,17832.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,23:57:00,500.0,1191281.0,0001181431-06-010753,xslF345X02/rrd107653.xml,200.0,15926.0,0.0,1.0,0.0,0.0,0.0,mac
129.250.150.jdd,2006-03-26,23:57:16,500.0,1191281.0,0001181431-06-010753,xslF345X02/rrd107653.xml,200.0,15919.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,23:57:23,500.0,1225989.0,0000932440-05-000510,xslF345X02/atlas_form4wakeleeex.xml,200.0,15850.0,0.0,1.0,0.0,0.0,0.0,win
129.250.150.jdd,2006-03-26,23:58:51,500.0,1241465.0,0001140361-03-003799,xslF345X02/doc1.xml,200.0,21752.0,0.0,1.0,0.0,0.0,1.0,
129.250.150.jdd,2006-03-26,23:59:27,500.0,1191281.0,0001181431-06-010753,xslF345X02/rrd107653.xml,200.0,15926.0,0.0,1.0,0.0,0.0,0.0,win
